GpsNumber,GpsDescription,GPSTime,Year,Month,Day,Hour,Minute,BatteryVoltage,GSMSignal,Activity,Temperature,lat,lon,Type,LandCover,DownDate,Direction_Abs,StepLength,Direction_Rel,Speed,Interval,Class
48536493417,coyo08,1/5/2022 0:00,2022,1,5,0,0,4.17,24,0,24,34.226049,-119.174299,GSM,Urban,1/6/2022,-135,2.451441541,-135,0.000409237,21619,2
48536493417,coyo08,1/5/2022 6:00,2022,1,5,6,0,4.17,24,0,0,34.226032,-119.174282,GSM,Urban,1/6/2022,-98.68635458,20.23595053,36.31364543,0.003371098,21565,2
48536493417,coyo08,1/5/2022 12:00,2022,1,5,12,0,4.17,24,0,-3,34.225999,-119.174066,GSM,Urban,1/6/2022,77.88845049,22.1733429,176.5748051,0.003699496,21610,3
48536493417,coyo08,1/5/2022 18:00,2022,1,5,18,0,4.17,24,0,37,34.226049,-119.174299,GSM,Urban,1/6/2022,45,2.451441343,-32.88845049,0.000407668,21577,2
48536493417,coyo08,1/6/2022 0:00,2022,1,6,0,0,4.16,24,0,19,34.226066,-119.174316,GSM,Urban,1/7/2022,-72.25532838,4.937016966,-117.2553284,0.000823599,21648,2
48536493417,coyo08,1/6/2022 6:00,2022,1,6,6,0,4.16,24,0,5,34.226082,-119.174266,GSM,Urban,1/7/2022,135,2.307238732,-152.7446716,0.00038454,21580,2
48536493417,coyo08,1/6/2022 12:00,2022,1,6,12,0,4.16,24,0,5,34.226066,-119.174282,GSM,Urban,1/7/2022,-61.20902493,36.78965948,163.7909751,0.006139284,21600,2
48536493417,coyo08,1/6/2022 18:00,2022,1,6,18,0,4.16,24,0,35,34.226249,-119.173949,GSM,Urban,1/7/2022,115.5387877,40.71127726,176.7478126,0.006770168,21573,3
48536493417,coyo08,1/7/2022 0:00,2022,1,7,0,0,4.14,24,0,28,34.226066,-119.174332,GSM,Urban,1/8/2022,144.1277847,62.62934212,28.58899702,0.010459045,21648,2
48536493417,coyo08,1/7/2022 6:00,2022,1,7,6,0,4.14,24,0,1,34.225582,-119.174682,GSM,Urban,1/8/2022,-55.5645289,75.62667642,160.3076864,0.012604446,21557,4
48536493417,coyo08,1/7/2022 12:00,2022,1,7,12,0,4.14,24,0,-1,34.226016,-119.174049,GSM,Urban,1/8/2022,42.38258664,25.47232496,97.94711554,0.00424637,21600,6
48536493417,coyo08,1/7/2022 18:00,2022,1,7,18,0,4.14,24,0,9,34.226199,-119.174216,GSM,Urban,1/8/2022,127.9542309,18.95931826,85.57164424,0.003152298,21595,6
48536493417,coyo08,1/8/2022 0:00,2022,1,8,0,0,4.17,24,0,9,34.226082,-119.174366,GSM,Urban,1/9/2022,-97.78701795,10.92542388,134.2587512,0.001823014,21652,2
48536493417,coyo08,1/8/2022 6:00,2022,1,8,6,0,4.17,24,0,6,34.226066,-119.174249,GSM,Urban,1/9/2022,27.25532838,3.981621495,125.0423463,0.000663604,21575,2
48536493417,coyo08,1/8/2022 12:00,2022,1,8,12,0,4.17,24,0,5,34.226099,-119.174266,GSM,Urban,1/9/2022,162.2553284,5.738907508,135,0.000956485,21600,2
48536493417,coyo08,1/9/2022 0:00,2022,1,9,0,0,4.16,24,0,21,34.226049,-119.174282,GSM,Urban,1/10/2022,-29.42745641,14.33247071,60.57254359,0.00239351,43220,2
48536493417,coyo08,1/9/2022 6:00,2022,1,9,6,0,4.16,24,0,0,34.226166,-119.174216,GSM,Urban,1/10/2022,169.2157021,9.43372643,-161.3568415,0.001570615,21557,3
48536493417,coyo08,1/9/2022 12:00,2022,1,9,12,0,4.16,24,0,-3,34.226082,-119.174232,GSM,Urban,1/10/2022,-108.2628899,9.914452457,82.52140793,0.001654477,21623,2
48536493417,coyo08,1/9/2022 18:00,2022,1,9,18,0,4.16,24,0,33,34.226049,-119.174132,GSM,Urban,1/10/2022,83.5340679,13.94895576,-168.2030422,0.002319564,21573,3
48536493417,coyo08,1/10/2022 0:00,2022,1,10,0,0,4.16,24,0,30,34.226066,-119.174282,GSM,Urban,1/11/2022,135,4.902882883,51.4659321,0.00081798,21649,2
